firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,season,playerName
LeBron,James,2544,21700028,2017-10-21 20:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,0,1,31.0,22.0,2.0,1.0,1.0,15.0,8.0,0.533,3.0,1.0,0.333,6.0,5.0,0.833,4.0,0.0,4.0,0.0,1.0,-31.0,2017-18,LeBron James
LeBron,James,2544,21700021,2017-10-20 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,0,37.0,24.0,8.0,1.0,1.0,16.0,10.0,0.625,4.0,2.0,0.5,2.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,13.0,2017-18,LeBron James
LeBron,James,2544,21700001,2017-10-17 20:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,41.0,29.0,9.0,2.0,0.0,19.0,12.0,0.632,5.0,1.0,0.2,4.0,4.0,1.0,15.0,1.0,16.0,3.0,4.0,3.0,2017-18,LeBron James
LeBron,James,2544,41600405,2017-06-12 21:00:00,Cleveland,Cavaliers,Golden State,Warriors,Playoffs,NBA Finals,,5.0,0,0,46.0,41.0,8.0,1.0,2.0,30.0,19.0,0.633,5.0,2.0,0.4,4.0,1.0,0.25,11.0,2.0,13.0,3.0,2.0,-13.0,2016-17,LeBron James
LeBron,James,2544,41600404,2017-06-09 21:00:00,Cleveland,Cavaliers,Golden State,Warriors,Playoffs,NBA Finals,,4.0,1,1,40.0,31.0,11.0,0.0,1.0,22.0,11.0,0.5,8.0,3.0,0.375,10.0,6.0,0.6,9.0,1.0,10.0,2.0,2.0,32.0,2016-17,LeBron James
LeBron,James,2544,41600403,2017-06-07 21:00:00,Cleveland,Cavaliers,Golden State,Warriors,Playoffs,NBA Finals,,3.0,0,1,45.0,39.0,9.0,1.0,1.0,27.0,15.0,0.556,9.0,4.0,0.444,6.0,5.0,0.833,8.0,3.0,11.0,2.0,5.0,7.0,2016-17,LeBron James
LeBron,James,2544,41600402,2017-06-04 20:00:00,Cleveland,Cavaliers,Golden State,Warriors,Playoffs,NBA Finals,,2.0,0,0,39.0,29.0,14.0,1.0,3.0,18.0,12.0,0.667,3.0,1.0,0.333,5.0,4.0,0.8,11.0,0.0,11.0,2.0,4.0,-11.0,2016-17,LeBron James
LeBron,James,2544,41600401,2017-06-01 21:00:00,Cleveland,Cavaliers,Golden State,Warriors,Playoffs,NBA Finals,,1.0,0,0,40.0,28.0,8.0,2.0,0.0,20.0,9.0,0.45,6.0,2.0,0.333,12.0,8.0,0.667,12.0,3.0,15.0,4.0,8.0,-22.0,2016-17,LeBron James
LeBron,James,2544,41600305,2017-05-25 20:30:00,Cleveland,Cavaliers,Boston,Celtics,Playoffs,East - Conf. Finals,,5.0,1,0,34.0,35.0,8.0,1.0,3.0,18.0,13.0,0.722,7.0,4.0,0.571,8.0,5.0,0.625,7.0,1.0,8.0,4.0,2.0,36.0,2016-17,LeBron James
LeBron,James,2544,41600304,2017-05-23 20:30:00,Cleveland,Cavaliers,Boston,Celtics,Playoffs,East - Conf. Finals,,4.0,1,1,38.0,34.0,6.0,1.0,1.0,27.0,15.0,0.556,6.0,1.0,0.167,4.0,3.0,0.75,5.0,0.0,5.0,4.0,5.0,7.0,2016-17,LeBron James
LeBron,James,2544,41600303,2017-05-21 20:30:00,Cleveland,Cavaliers,Boston,Celtics,Playoffs,East - Conf. Finals,,3.0,0,1,45.0,11.0,6.0,1.0,1.0,13.0,4.0,0.308,4.0,0.0,0.0,6.0,3.0,0.5,5.0,1.0,6.0,2.0,6.0,1.0,2016-17,LeBron James
LeBron,James,2544,41600302,2017-05-19 20:30:00,Cleveland,Cavaliers,Boston,Celtics,Playoffs,East - Conf. Finals,,2.0,1,0,32.0,30.0,7.0,3.0,4.0,18.0,12.0,0.667,6.0,4.0,0.667,4.0,2.0,0.5,4.0,0.0,4.0,1.0,1.0,46.0,2016-17,LeBron James
LeBron,James,2544,41600301,2017-05-17 20:30:00,Cleveland,Cavaliers,Boston,Celtics,Playoffs,East - Conf. Finals,,1.0,1,0,41.0,38.0,7.0,0.0,2.0,24.0,14.0,0.583,6.0,1.0,0.167,11.0,9.0,0.818,7.0,2.0,9.0,2.0,2.0,17.0,2016-17,LeBron James
LeBron,James,2544,41600214,2017-05-07 15:30:00,Cleveland,Cavaliers,Toronto,Raptors,Playoffs,East - Conf. Semifinals,,4.0,1,0,46.0,35.0,6.0,1.0,0.0,22.0,11.0,0.5,12.0,5.0,0.417,9.0,8.0,0.889,8.0,1.0,9.0,1.0,6.0,7.0,2016-17,LeBron James
LeBron,James,2544,41600213,2017-05-05 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Playoffs,East - Conf. Semifinals,,3.0,1,0,40.0,35.0,7.0,0.0,1.0,16.0,9.0,0.563,4.0,2.0,0.5,16.0,15.0,0.938,8.0,0.0,8.0,1.0,5.0,20.0,2016-17,LeBron James
LeBron,James,2544,41600212,2017-05-03 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Playoffs,East - Conf. Semifinals,,2.0,1,1,36.0,39.0,4.0,2.0,3.0,14.0,10.0,0.714,6.0,4.0,0.667,21.0,15.0,0.714,5.0,1.0,6.0,3.0,3.0,24.0,2016-17,LeBron James
LeBron,James,2544,41600211,2017-05-01 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Playoffs,East - Conf. Semifinals,,1.0,1,1,41.0,35.0,4.0,1.0,1.0,23.0,13.0,0.565,5.0,2.0,0.4,8.0,7.0,0.875,8.0,2.0,10.0,2.0,3.0,16.0,2016-17,LeBron James
LeBron,James,2544,41600114,2017-04-23 13:00:00,Cleveland,Cavaliers,Indiana,Pacers,Playoffs,East - First Round,,4.0,1,0,44.0,33.0,4.0,2.0,4.0,25.0,13.0,0.52,3.0,1.0,0.333,9.0,6.0,0.667,10.0,0.0,10.0,1.0,4.0,4.0,2016-17,LeBron James
LeBron,James,2544,41600113,2017-04-20 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Playoffs,East - First Round,,3.0,1,0,45.0,41.0,12.0,2.0,1.0,27.0,14.0,0.519,12.0,6.0,0.5,14.0,7.0,0.5,12.0,1.0,13.0,4.0,3.0,13.0,2016-17,LeBron James
LeBron,James,2544,41600112,2017-04-17 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Playoffs,East - First Round,,2.0,1,1,42.0,25.0,7.0,4.0,4.0,20.0,11.0,0.55,2.0,0.0,0.0,6.0,3.0,0.5,10.0,0.0,10.0,2.0,8.0,6.0,2016-17,LeBron James
LeBron,James,2544,41600111,2017-04-15 15:00:00,Cleveland,Cavaliers,Indiana,Pacers,Playoffs,East - First Round,,1.0,1,1,42.0,32.0,13.0,0.0,3.0,20.0,12.0,0.6,3.0,2.0,0.667,9.0,6.0,0.667,5.0,1.0,6.0,3.0,3.0,5.0,2016-17,LeBron James
LeBron,James,2544,21601197,2017-04-09 15:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,0,0,46.0,32.0,10.0,0.0,1.0,21.0,11.0,0.524,3.0,1.0,0.333,10.0,9.0,0.9,13.0,3.0,16.0,6.0,3.0,2.0,2016-17,LeBron James
LeBron,James,2544,21601179,2017-04-07 19:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,0,1,41.0,27.0,7.0,0.0,2.0,15.0,12.0,0.8,2.0,1.0,0.5,6.0,2.0,0.333,7.0,1.0,8.0,0.0,5.0,-15.0,2016-17,LeBron James
LeBron,James,2544,21601169,2017-04-05 20:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,0,38.0,36.0,6.0,2.0,1.0,22.0,14.0,0.636,4.0,1.0,0.25,7.0,7.0,1.0,8.0,2.0,10.0,3.0,3.0,32.0,2016-17,LeBron James
LeBron,James,2544,21601156,2017-04-04 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,1,1,37.0,18.0,11.0,1.0,2.0,14.0,7.0,0.5,3.0,0.0,0.0,6.0,4.0,0.667,10.0,1.0,11.0,2.0,6.0,17.0,2016-17,LeBron James
LeBron,James,2544,21601150,2017-04-02 18:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,1,51.0,41.0,11.0,1.0,2.0,29.0,16.0,0.552,10.0,3.0,0.3,12.0,6.0,0.5,10.0,4.0,14.0,4.0,1.0,-1.0,2016-17,LeBron James
LeBron,James,2544,21601128,2017-03-31 19:30:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,1,1,29.0,34.0,6.0,0.0,0.0,22.0,14.0,0.636,7.0,3.0,0.429,6.0,3.0,0.5,7.0,2.0,9.0,2.0,2.0,31.0,2016-17,LeBron James
LeBron,James,2544,21601122,2017-03-30 20:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,0,0,39.0,26.0,8.0,1.0,1.0,20.0,11.0,0.55,7.0,1.0,0.143,7.0,3.0,0.429,9.0,1.0,10.0,0.0,4.0,-3.0,2016-17,LeBron James
LeBron,James,2544,21601099,2017-03-27 20:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,0,0,29.0,17.0,8.0,0.0,0.0,17.0,7.0,0.412,3.0,0.0,0.0,6.0,3.0,0.5,5.0,3.0,8.0,3.0,2.0,-13.0,2016-17,LeBron James
LeBron,James,2544,21601083,2017-03-25 19:30:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,0,1,40.0,24.0,8.0,1.0,0.0,21.0,10.0,0.476,4.0,0.0,0.0,6.0,4.0,0.667,8.0,3.0,11.0,2.0,3.0,-11.0,2016-17,LeBron James
LeBron,James,2544,21601073,2017-03-24 19:00:00,Cleveland,Cavaliers,Charlotte,Hornets,Regular Season,,,,1,0,39.0,32.0,11.0,2.0,1.0,14.0,9.0,0.643,1.0,0.0,0.0,16.0,14.0,0.875,9.0,0.0,9.0,2.0,4.0,1.0,2016-17,LeBron James
LeBron,James,2544,21601064,2017-03-22 21:00:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,0,0,34.0,18.0,5.0,0.0,0.0,12.0,8.0,0.667,2.0,0.0,0.0,4.0,2.0,0.5,4.0,2.0,6.0,1.0,4.0,-30.0,2016-17,LeBron James
LeBron,James,2544,21601043,2017-03-19 21:30:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,0,37.0,34.0,7.0,0.0,1.0,22.0,13.0,0.591,8.0,3.0,0.375,8.0,5.0,0.625,6.0,0.0,6.0,2.0,3.0,12.0,2016-17,LeBron James
LeBron,James,2544,21601014,2017-03-16 19:00:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,1,1,38.0,33.0,6.0,1.0,2.0,20.0,13.0,0.65,5.0,2.0,0.4,10.0,5.0,0.5,10.0,0.0,10.0,0.0,6.0,14.0,2016-17,LeBron James
LeBron,James,2544,21600999,2017-03-14 19:00:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,1,1,28.0,16.0,12.0,0.0,0.0,12.0,6.0,0.5,2.0,0.0,0.0,5.0,4.0,0.8,11.0,0.0,11.0,0.0,2.0,22.0,2016-17,LeBron James
LeBron,James,2544,21600989,2017-03-12 21:00:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,0,0,40.0,30.0,5.0,0.0,2.0,20.0,12.0,0.6,11.0,4.0,0.364,3.0,2.0,0.667,7.0,0.0,7.0,2.0,8.0,-9.0,2016-17,LeBron James
LeBron,James,2544,21600977,2017-03-11 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,1,0,37.0,24.0,12.0,1.0,0.0,14.0,8.0,0.571,5.0,2.0,0.4,10.0,6.0,0.6,12.0,0.0,12.0,3.0,4.0,12.0,2016-17,LeBron James
LeBron,James,2544,21600960,2017-03-09 19:30:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,0,39.0,29.0,10.0,0.0,1.0,22.0,12.0,0.545,6.0,0.0,0.0,8.0,5.0,0.625,10.0,4.0,14.0,1.0,3.0,18.0,2016-17,LeBron James
LeBron,James,2544,21600936,2017-03-06 19:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,0,1,38.0,30.0,6.0,1.0,1.0,22.0,11.0,0.5,5.0,2.0,0.4,10.0,6.0,0.6,14.0,3.0,17.0,2.0,3.0,14.0,2016-17,LeBron James
LeBron,James,2544,21600913,2017-03-03 19:00:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,0,39.0,38.0,8.0,0.0,0.0,27.0,14.0,0.519,10.0,6.0,0.6,8.0,4.0,0.5,12.0,1.0,13.0,4.0,2.0,5.0,2016-17,LeBron James
LeBron,James,2544,21600901,2017-03-01 20:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,0,0,40.0,28.0,10.0,1.0,1.0,21.0,10.0,0.476,6.0,3.0,0.5,8.0,5.0,0.625,8.0,5.0,13.0,3.0,4.0,-3.0,2016-17,LeBron James
LeBron,James,2544,21600884,2017-02-27 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,1,37.0,24.0,6.0,0.0,0.0,12.0,8.0,0.667,2.0,1.0,0.5,9.0,7.0,0.778,10.0,0.0,10.0,1.0,3.0,8.0,2016-17,LeBron James
LeBron,James,2544,21600853,2017-02-23 20:00:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,1,37.0,18.0,15.0,3.0,0.0,11.0,7.0,0.636,2.0,0.0,0.0,6.0,4.0,0.667,13.0,0.0,13.0,1.0,6.0,10.0,2016-17,LeBron James
LeBron,James,2544,21600835,2017-02-15 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,1,32.0,31.0,4.0,0.0,1.0,17.0,12.0,0.706,5.0,4.0,0.8,4.0,3.0,0.75,5.0,0.0,5.0,2.0,4.0,9.0,2016-17,LeBron James
LeBron,James,2544,21600832,2017-02-14 20:00:00,Cleveland,Cavaliers,Minnesota,Timberwolves,Regular Season,,,,1,0,39.0,25.0,14.0,0.0,0.0,14.0,10.0,0.714,3.0,2.0,0.667,6.0,3.0,0.5,7.0,1.0,8.0,3.0,6.0,11.0,2016-17,LeBron James
LeBron,James,2544,21600811,2017-02-11 19:30:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,1,1,33.0,27.0,12.0,0.0,2.0,16.0,11.0,0.688,1.0,1.0,1.0,4.0,4.0,1.0,5.0,0.0,5.0,1.0,6.0,26.0,2016-17,LeBron James
LeBron,James,2544,21600796,2017-02-09 20:00:00,Cleveland,Cavaliers,Oklahoma City,Thunder,Regular Season,,,,0,0,40.0,18.0,7.0,2.0,2.0,19.0,8.0,0.421,4.0,1.0,0.25,3.0,1.0,0.333,4.0,1.0,5.0,1.0,3.0,-4.0,2016-17,LeBron James
LeBron,James,2544,21600783,2017-02-08 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,0,38.0,25.0,9.0,1.0,1.0,16.0,9.0,0.563,2.0,1.0,0.5,8.0,6.0,0.75,5.0,1.0,6.0,2.0,4.0,8.0,2016-17,LeBron James
LeBron,James,2544,21600769,2017-02-06 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,1,0,42.0,32.0,17.0,2.0,2.0,18.0,12.0,0.667,8.0,6.0,0.75,5.0,2.0,0.4,7.0,0.0,7.0,6.0,6.0,0.0,2016-17,LeBron James
LeBron,James,2544,21600759,2017-02-04 20:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,0,39.0,32.0,10.0,0.0,0.0,20.0,12.0,0.6,8.0,4.0,0.5,5.0,4.0,0.8,5.0,0.0,5.0,1.0,5.0,11.0,2016-17,LeBron James
LeBron,James,2544,21600731,2017-02-01 19:00:00,Cleveland,Cavaliers,Minnesota,Timberwolves,Regular Season,,,,1,1,34.0,27.0,12.0,1.0,2.0,14.0,11.0,0.786,2.0,1.0,0.5,7.0,4.0,0.571,8.0,0.0,8.0,1.0,2.0,16.0,2016-17,LeBron James
LeBron,James,2544,21600722,2017-01-30 20:30:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,0,0,37.0,23.0,9.0,0.0,2.0,19.0,9.0,0.474,6.0,1.0,0.167,8.0,4.0,0.5,9.0,0.0,9.0,0.0,5.0,-8.0,2016-17,LeBron James
LeBron,James,2544,21600712,2017-01-29 15:30:00,Cleveland,Cavaliers,Oklahoma City,Thunder,Regular Season,,,,1,1,36.0,25.0,8.0,0.0,1.0,18.0,9.0,0.5,2.0,0.0,0.0,10.0,7.0,0.7,13.0,1.0,14.0,1.0,2.0,10.0,2016-17,LeBron James
LeBron,James,2544,21600695,2017-01-27 19:30:00,Cleveland,Cavaliers,Brooklyn,Nets,Regular Season,,,,1,1,34.0,31.0,11.0,0.0,0.0,18.0,13.0,0.722,3.0,1.0,0.333,7.0,4.0,0.571,5.0,0.0,5.0,1.0,5.0,22.0,2016-17,LeBron James
LeBron,James,2544,21600680,2017-01-25 19:00:00,Cleveland,Cavaliers,Sacramento,Kings,Regular Season,,,,0,1,44.0,24.0,11.0,1.0,2.0,15.0,8.0,0.533,3.0,0.0,0.0,11.0,8.0,0.727,9.0,4.0,13.0,3.0,5.0,-1.0,2016-17,LeBron James
LeBron,James,2544,21600671,2017-01-23 20:00:00,Cleveland,Cavaliers,New Orleans,Pelicans,Regular Season,,,,0,0,43.0,26.0,12.0,0.0,2.0,21.0,11.0,0.524,4.0,1.0,0.25,4.0,3.0,0.75,8.0,2.0,10.0,2.0,6.0,-10.0,2016-17,LeBron James
LeBron,James,2544,21600657,2017-01-21 20:30:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,0,1,45.0,29.0,7.0,0.0,2.0,16.0,11.0,0.688,5.0,2.0,0.4,7.0,5.0,0.714,6.0,0.0,6.0,5.0,7.0,-16.0,2016-17,LeBron James
LeBron,James,2544,21600636,2017-01-19 19:00:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,1,1,39.0,21.0,15.0,2.0,1.0,12.0,8.0,0.667,2.0,0.0,0.0,8.0,5.0,0.625,9.0,0.0,9.0,2.0,4.0,14.0,2016-17,LeBron James
LeBron,James,2544,21600619,2017-01-16 20:00:00,Cleveland,Cavaliers,Golden State,Warriors,Regular Season,,,,0,0,35.0,20.0,2.0,0.0,1.0,18.0,6.0,0.333,4.0,1.0,0.25,10.0,7.0,0.7,6.0,2.0,8.0,1.0,6.0,-32.0,2016-17,LeBron James
LeBron,James,2544,21600599,2017-01-13 22:30:00,Cleveland,Cavaliers,Sacramento,Kings,Regular Season,,,,1,0,41.0,16.0,15.0,1.0,1.0,12.0,6.0,0.5,4.0,1.0,0.25,3.0,3.0,1.0,2.0,0.0,2.0,2.0,5.0,16.0,2016-17,LeBron James
LeBron,James,2544,21600585,2017-01-11 22:30:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,0,0,30.0,20.0,4.0,1.0,1.0,12.0,5.0,0.417,5.0,2.0,0.4,9.0,8.0,0.889,10.0,1.0,11.0,1.0,5.0,-7.0,2016-17,LeBron James
LeBron,James,2544,21600576,2017-01-10 21:00:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,0,0,36.0,29.0,5.0,0.0,4.0,20.0,10.0,0.5,6.0,3.0,0.5,7.0,6.0,0.857,5.0,1.0,6.0,0.0,4.0,-8.0,2016-17,LeBron James
LeBron,James,2544,21600565,2017-01-08 20:30:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,1,0,39.0,28.0,4.0,0.0,1.0,17.0,11.0,0.647,4.0,2.0,0.5,6.0,4.0,0.667,5.0,3.0,8.0,3.0,7.0,-2.0,2016-17,LeBron James
LeBron,James,2544,21600547,2017-01-06 19:30:00,Cleveland,Cavaliers,Brooklyn,Nets,Regular Season,,,,1,0,35.0,36.0,6.0,0.0,3.0,20.0,14.0,0.7,1.0,0.0,0.0,10.0,8.0,0.8,9.0,0.0,9.0,2.0,5.0,20.0,2016-17,LeBron James
LeBron,James,2544,21600532,2017-01-04 20:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,0,1,36.0,31.0,7.0,0.0,1.0,21.0,12.0,0.571,2.0,1.0,0.5,9.0,6.0,0.667,6.0,2.0,8.0,2.0,5.0,-13.0,2016-17,LeBron James
LeBron,James,2544,21600514,2017-01-02 19:00:00,Cleveland,Cavaliers,New Orleans,Pelicans,Regular Season,,,,1,1,38.0,26.0,6.0,1.0,2.0,21.0,9.0,0.429,4.0,0.0,0.0,10.0,8.0,0.8,5.0,2.0,7.0,1.0,4.0,-4.0,2016-17,LeBron James
LeBron,James,2544,21600505,2016-12-31 19:00:00,Cleveland,Cavaliers,Charlotte,Hornets,Regular Season,,,,1,0,35.0,32.0,9.0,0.0,1.0,25.0,12.0,0.48,8.0,4.0,0.5,6.0,4.0,0.667,4.0,2.0,6.0,1.0,1.0,17.0,2016-17,LeBron James
LeBron,James,2544,21600488,2016-12-29 20:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,43.0,23.0,11.0,3.0,1.0,18.0,9.0,0.5,6.0,2.0,0.333,7.0,3.0,0.429,6.0,2.0,8.0,2.0,8.0,1.0,2016-17,LeBron James
LeBron,James,2544,21600457,2016-12-25 14:30:00,Cleveland,Cavaliers,Golden State,Warriors,Regular Season,,,,1,1,40.0,31.0,4.0,1.0,2.0,22.0,12.0,0.545,8.0,4.0,0.5,7.0,3.0,0.429,8.0,5.0,13.0,2.0,5.0,4.0,2016-17,LeBron James
LeBron,James,2544,21600444,2016-12-23 19:30:00,Cleveland,Cavaliers,Brooklyn,Nets,Regular Season,,,,1,1,27.0,19.0,6.0,0.0,3.0,16.0,7.0,0.438,3.0,0.0,0.0,6.0,5.0,0.833,3.0,1.0,4.0,0.0,1.0,32.0,2016-17,LeBron James
LeBron,James,2544,21600429,2016-12-21 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,1,34.0,29.0,6.0,0.0,0.0,24.0,12.0,0.5,7.0,4.0,0.571,1.0,1.0,1.0,8.0,1.0,9.0,0.0,2.0,26.0,2016-17,LeBron James
LeBron,James,2544,21600423,2016-12-20 20:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,0,47.0,34.0,7.0,1.0,1.0,25.0,12.0,0.48,9.0,5.0,0.556,6.0,5.0,0.833,9.0,3.0,12.0,2.0,2.0,8.0,2016-17,LeBron James
LeBron,James,2544,21600402,2016-12-17 19:30:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,1,38.0,26.0,9.0,2.0,2.0,18.0,9.0,0.5,5.0,2.0,0.4,11.0,6.0,0.545,6.0,1.0,7.0,1.0,2.0,17.0,2016-17,LeBron James
LeBron,James,2544,21600368,2016-12-13 19:00:00,Cleveland,Cavaliers,Memphis,Grizzlies,Regular Season,,,,1,1,36.0,23.0,8.0,0.0,3.0,17.0,9.0,0.529,4.0,0.0,0.0,8.0,5.0,0.625,5.0,1.0,6.0,1.0,6.0,8.0,2016-17,LeBron James
LeBron,James,2544,21600349,2016-12-10 19:30:00,Cleveland,Cavaliers,Charlotte,Hornets,Regular Season,,,,1,1,42.0,44.0,10.0,1.0,3.0,24.0,17.0,0.708,10.0,5.0,0.5,9.0,5.0,0.556,8.0,1.0,9.0,3.0,5.0,-1.0,2016-17,LeBron James
LeBron,James,2544,21600338,2016-12-09 19:30:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,1,1,37.0,27.0,8.0,0.0,3.0,22.0,12.0,0.545,3.0,1.0,0.333,4.0,2.0,0.5,6.0,2.0,8.0,2.0,3.0,22.0,2016-17,LeBron James
LeBron,James,2544,21600327,2016-12-07 20:00:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,0,32.0,25.0,7.0,2.0,1.0,10.0,7.0,0.7,2.0,1.0,0.5,14.0,10.0,0.714,4.0,2.0,6.0,2.0,4.0,32.0,2016-17,LeBron James
LeBron,James,2544,21600305,2016-12-05 19:30:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,0,42.0,34.0,7.0,0.0,2.0,26.0,12.0,0.462,7.0,2.0,0.286,9.0,8.0,0.889,5.0,3.0,8.0,2.0,1.0,9.0,2016-17,LeBron James
LeBron,James,2544,21600286,2016-12-02 20:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,0,0,44.0,27.0,13.0,0.0,0.0,22.0,13.0,0.591,3.0,1.0,0.333,0.0,0.0,0.0,5.0,0.0,5.0,2.0,8.0,-2.0,2016-17,LeBron James
LeBron,James,2544,21600279,2016-12-01 20:00:00,Cleveland,Cavaliers,Los Angeles,Clippers,Regular Season,,,,0,1,33.0,16.0,5.0,0.0,2.0,14.0,5.0,0.357,2.0,0.0,0.0,11.0,6.0,0.545,4.0,1.0,5.0,2.0,5.0,-20.0,2016-17,LeBron James
LeBron,James,2544,21600262,2016-11-29 20:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,0,0,32.0,22.0,4.0,0.0,0.0,16.0,8.0,0.5,8.0,3.0,0.375,7.0,3.0,0.429,4.0,0.0,4.0,3.0,7.0,-12.0,2016-17,LeBron James
LeBron,James,2544,21600245,2016-11-27 13:00:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,1,0,41.0,26.0,13.0,0.0,1.0,19.0,9.0,0.474,4.0,1.0,0.25,9.0,7.0,0.778,8.0,2.0,10.0,0.0,5.0,2.0,2016-17,LeBron James
LeBron,James,2544,21600227,2016-11-25 19:30:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,1,1,29.0,19.0,11.0,0.0,1.0,13.0,6.0,0.462,5.0,2.0,0.4,5.0,5.0,1.0,5.0,0.0,5.0,1.0,4.0,33.0,2016-17,LeBron James
LeBron,James,2544,21600215,2016-11-23 19:00:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,1,1,37.0,31.0,13.0,0.0,3.0,21.0,11.0,0.524,3.0,2.0,0.667,8.0,7.0,0.875,9.0,1.0,10.0,0.0,3.0,17.0,2016-17,LeBron James
LeBron,James,2544,21600175,2016-11-18 19:30:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,1,1,28.0,21.0,3.0,1.0,0.0,14.0,9.0,0.643,3.0,1.0,0.333,3.0,2.0,0.667,3.0,0.0,3.0,1.0,2.0,21.0,2016-17,LeBron James
LeBron,James,2544,21600153,2016-11-15 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,1,38.0,28.0,15.0,0.0,1.0,15.0,10.0,0.667,5.0,2.0,0.4,10.0,6.0,0.6,9.0,0.0,9.0,2.0,5.0,1.0,2016-17,LeBron James
LeBron,James,2544,21600140,2016-11-13 15:30:00,Cleveland,Cavaliers,Charlotte,Hornets,Regular Season,,,,1,1,38.0,19.0,8.0,1.0,1.0,21.0,8.0,0.381,5.0,2.0,0.4,2.0,1.0,0.5,8.0,0.0,8.0,0.0,3.0,12.0,2016-17,LeBron James
