playerName,season,total_points,total_games,avg_points_per_game
Andrew Harrison,2016-17,425.0,71,5.985915492957746
Andrew Harrison,2017-18,533.0,56,9.517857142857142
Andrew Harrison,2018-19,54.0,17,3.176470588235294
Andrew Lang,1988-89,159.0,62,2.564516129032258
Andrew Lang,1989-90,258.0,74,3.4864864864864864
Andrew Lang,1990-91,311.0,63,4.936507936507937
Andrew Lang,1991-92,622.0,81,7.679012345679013
Andrew Lang,1992-93,386.0,73,5.287671232876712
Andrew Lang,1993-94,504.0,82,6.146341463414634
Andrew Lang,1994-95,794.0,82,9.682926829268293
Andrew Lang,1995-96,832.0,71,11.71830985915493
Andrew Lang,1996-97,274.0,52,5.269230769230769
Andrew Lang,1997-98,152.0,57,2.6666666666666665
Andrew Lang,1998-99,80.0,21,3.8095238095238093
Andrew Lang,1999-00,59.0,19,3.1052631578947367
Andrew Nembhard,2022-23,709.0,75,9.453333333333333
Andrew Nembhard,2023-24,626.0,67,9.343283582089553
Andrew Nembhard,2024-25,653.0,65,10.046153846153846
Andrew Nembhard,2025-26,500.0,29,17.24137931034483
Andrew Nicholson,2012-13,587.0,75,7.826666666666667
Andrew Nicholson,2013-14,435.0,76,5.723684210526316
Andrew Nicholson,2014-15,194.0,40,4.85
Andrew Nicholson,2015-16,384.0,56,6.857142857142857
Andrew Nicholson,2016-17,100.0,38,2.6315789473684212
Andrew Toney,1980-81,968.0,75,12.906666666666666
Andrew Toney,1981-82,1274.0,77,16.545454545454547
Andrew Toney,1982-83,1598.0,81,19.728395061728396
Andrew Toney,1983-84,1588.0,78,20.358974358974358
Andrew Toney,1984-85,1245.0,70,17.785714285714285
Andrew Toney,1985-86,25.0,7,3.5714285714285716
Andrew Toney,1986-87,549.0,52,10.557692307692308
Andrew Toney,1987-88,211.0,29,7.275862068965517
Andrew White III,2017-18,69.0,15,4.6
Andrew Wiggins,2014-15,1387.0,82,16.914634146341463
Andrew Wiggins,2015-16,1675.0,81,20.679012345679013
Andrew Wiggins,2016-17,1933.0,82,23.573170731707318
Andrew Wiggins,2017-18,1452.0,82,17.70731707317073
Andrew Wiggins,2018-19,1321.0,73,18.095890410958905
Andrew Wiggins,2019-20,1175.0,54,21.75925925925926
Andrew Wiggins,2020-21,1363.0,73,18.671232876712327
Andrew Wiggins,2021-22,1256.0,73,17.205479452054796
Andrew Wiggins,2022-23,633.0,37,17.10810810810811
Andrew Wiggins,2023-24,951.0,72,13.208333333333334
Andrew Wiggins,2024-25,1118.0,62,18.032258064516128
Andrew Wiggins,2025-26,526.0,33,15.93939393939394
Andris Biedrins,2004-05,109.0,29,3.7586206896551726
Andris Biedrins,2005-06,258.0,66,3.909090909090909
Andris Biedrins,2006-07,783.0,82,9.548780487804878
Andris Biedrins,2007-08,796.0,76,10.473684210526315
Andris Biedrins,2008-09,735.0,62,11.85483870967742
Andris Biedrins,2009-10,166.0,33,5.03030303030303
Andris Biedrins,2010-11,294.0,59,4.983050847457627
Andris Biedrins,2011-12,79.0,47,1.6808510638297873
Andris Biedrins,2012-13,24.0,51,0.47058823529411764
Andris Biedrins,2013-14,3.0,6,0.5
Andy Johnson,1958-59,22.0,6,3.6666666666666665
Andy Johnson,1959-60,36.0,8,4.5
Andy Johnson,1960-61,130.0,13,10.0
Andy Johnson,1961-62,108.0,7,15.428571428571429
Andy Phillip,1951-52,81.0,7,11.571428571428571
Andy Phillip,1952-53,48.0,4,12.0
Andy Phillip,1953-54,67.0,6,11.166666666666666
Andy Phillip,1954-55,29.0,2,14.5
Andy Phillip,1955-56,56.0,11,5.090909090909091
Andy Phillip,1956-57,145.0,30,4.833333333333333
Andy Phillip,1957-58,122.0,33,3.696969696969697
Andy Rautins,2010-11,8.0,5,1.6
Andy Toolson,1990-91,137.0,47,2.9148936170212765
Andy Toolson,1995-96,22.0,13,1.6923076923076923
Andy Walker,1976-77,180.0,40,4.5
Anfernee Hardaway,1993-94,1313.0,82,16.01219512195122
